sep=; 
"region";"url_region";"estacion";"estacion_enlinea";"url_estacion";"provincia";"comuna";"coord_utm";"huso";"longitud";"latitud";"contaminante";"contaminante_desc";"contaminante_cod";"contaminante_tecnica";"contaminante_fechaInicio";"contaminante_fechaFin";"contaminante_altura";"url_contaminante";"fecha_consulta";"pollutant";"unidad";"macro";"from";"to";"fecha_fin_actual";"url_descarga";"metrica";"ano_inicio";"ano_fin";"mes_inicio";"mes_fin"
"V";"/index.php/region/index/id/V";"Quilpue";TRUE;"/index.php/estacion/index/id/155";"Valparaíso";"Quilpué";"272673 E 6340819 N";"19";-71.4345000749348;-33.0474413247694;"Material particulado MP 2,5";"(MP 2,5 - µg/m3)";"PM25";"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";2013-12-04;2016-10-12;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Quilpue&macropath=./RV/549/Cal/PM25&macro=PM25.horario.horario&from=131203&to=161013&";2020-07-16;"mp2.5";"ug/m3";"./RV/549/Cal/PM25/PM25.horario.horario.ic";"131203";"161013";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=131203&to=161013&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2013;2016;"12";"10"
"V";"/index.php/region/index/id/V";"ARMAT";FALSE;"/index.php/estacion/index/id/5";"Valparaíso";"Quilpué";"273138 E 6341755 N";"19";-71.4292924605608;-33.0391029855343;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"No informado";2002-01-18;2009-12-30;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=ARMAT&macropath=./RV/525/Cal/PM10&macro=PM10.diario.diario&from=020118&to=091230&";2020-07-16;"mp10";"ug/m3N";"./RV/525/Cal/PM10/PM10.diario.diario.ic";"020118";"091230";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/525/Cal/PM10/PM10.diario.diario.ic&from=020118&to=091230&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2002;2009;"01";"12"
"V";"/index.php/region/index/id/V";"ARMAT";FALSE;"/index.php/estacion/index/id/5";"Valparaíso";"Quilpué";"273138 E 6341755 N";"19";-71.4292924605608;-33.0391029855343;"Dirección del viento";"Dirección del viento(Dir. viento - °)";"WDIR";"No informado";2008-12-31;2009-12-31;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=ARMAT&macropath=./RV/525/Met/WDIR&macro=horario_010&from=081231&to=091231&";2020-07-16;"wd_10m";"°";"./RV/525/Met/WDIR/horario_010.ic";"081231";"091231";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/525/Met/WDIR/horario_010.ic&from=081231&to=091231&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2008;2009;"12";"12"
"V";"/index.php/region/index/id/V";"ARMAT";FALSE;"/index.php/estacion/index/id/5";"Valparaíso";"Quilpué";"273138 E 6341755 N";"19";-71.4292924605608;-33.0391029855343;"Velocidad del viento";"Velocidad del viento(Vel. viento - m/s)";"WSPD";"No informado";2008-12-31;2009-12-31;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=ARMAT&macropath=./RV/525/Met/WSPD&macro=horario_010&from=081231&to=091231&";2020-07-16;"ws_10m";"m/s";"./RV/525/Met/WSPD/horario_010.ic";"081231";"091231";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/525/Met/WSPD/horario_010.ic&from=081231&to=091231&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2008;2009;"12";"12"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Dióxido de azufre";"(SO2 - ppb)";"0001";"Medición de la fluorescencia de SO2";2012-06-23;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0001&macro=0001.diario.diario&from=120623&to=200715&";2020-07-16;"so2";"ppb";"./RV/539/Cal/0001/0001.diario.diario.ic";"120623";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0001/0001.diario.diario.ic&from=120623&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Dióxido de azufre";"(SO2 - ppb)";"0001";"Medición de la fluorescencia de SO2";2012-06-23;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0001&macro=0001.horario.horario&from=120622&to=200716&";2020-07-16;"so2";"ppb";"./RV/539/Cal/0001/0001.horario.horario.ic";"120622";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0001/0001.horario.horario.ic&from=120622&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Monóxido de nitrógeno";"(NO - ppb)";"0002";"Principio Detencion de quimioluminiscencia";2012-06-23;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0002&macro=0002.diario.diario&from=120623&to=200715&";2020-07-16;"no";"ppb";"./RV/539/Cal/0002/0002.diario.diario.ic";"120623";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0002/0002.diario.diario.ic&from=120623&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Monóxido de nitrógeno";"(NO - ppb)";"0002";"Principio Detencion de quimioluminiscencia";2012-06-23;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0002&macro=0002.horario.horario&from=120622&to=200716&";2020-07-16;"no";"ppb";"./RV/539/Cal/0002/0002.horario.horario.ic";"120622";"200716";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0002/0002.horario.horario.ic&from=120622&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Dióxido de nitrógeno";"(NO2 - ppb)";"0003";"Principio Detencion de quimioluminiscencia";2012-06-23;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0003&macro=0003.diario.diario&from=120623&to=200715&";2020-07-16;"no2";"ppb";"./RV/539/Cal/0003/0003.diario.diario.ic";"120623";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.diario.diario.ic&from=120623&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Dióxido de nitrógeno";"(NO2 - ppb)";"0003";"Principio Detencion de quimioluminiscencia";2012-06-23;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0003&macro=0003.horario.horario&from=120622&to=200716&";2020-07-16;"no2";"ppb";"./RV/539/Cal/0003/0003.horario.horario.ic";"120622";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=120622&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Monóxido de carbono";"(CO - ppm)";"0004";"Radiacion Infrarroja";2012-06-23;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0004&macro=0004.diario.diario&from=120623&to=200715&";2020-07-16;"co";"ppm";"./RV/539/Cal/0004/0004.diario.diario.ic";"120623";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0004/0004.diario.diario.ic&from=120623&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Monóxido de carbono";"(CO - ppm)";"0004";"Radiacion Infrarroja";2012-06-23;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0004&macro=0004.horario.horario&from=120622&to=200716&";2020-07-16;"co";"ppm";"./RV/539/Cal/0004/0004.horario.horario.ic";"120622";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0004/0004.horario.horario.ic&from=120622&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Ozono.-";"(O3 - ppb)";"0008";"Fotometría de absorción ultravioleta";2012-06-23;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0008&macro=0008.diario.diario&from=120623&to=200715&";2020-07-16;"o3";"ppb";"./RV/539/Cal/0008/0008.diario.diario.ic";"120623";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0008/0008.diario.diario.ic&from=120623&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Ozono.-";"(O3 - ppb)";"0008";"Fotometría de absorción ultravioleta";2012-06-23;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0008&macro=0008.horario.horario&from=120622&to=200716&";2020-07-16;"o3";"ppb";"./RV/539/Cal/0008/0008.horario.horario.ic";"120622";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0008/0008.horario.horario.ic&from=120622&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Metano";"(CH4 - ppm)";"0CH4";"Cromatógrafo de Gases";2014-06-17;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0CH4&macro=0CH4.diario.diario&from=140617&to=200715&";2020-07-16;"ch4";"ppm";"./RV/539/Cal/0CH4/0CH4.diario.diario.ic";"140617";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0CH4/0CH4.diario.diario.ic&from=140617&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2014;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Metano";"(CH4 - ppm)";"0CH4";"Cromatógrafo de Gases";2014-06-17;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0CH4&macro=0CH4.horario.horario&from=140329&to=200716&";2020-07-16;"ch4";"ppm";"./RV/539/Cal/0CH4/0CH4.horario.horario.ic";"140329";"200716";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0CH4/0CH4.horario.horario.ic&from=140329&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2014;2020;"03";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Óxidos de nitrógeno";"(NOX - ppb)";"0NOX";"Principio Detencion de quimioluminiscencia";2012-06-23;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0NOX&macro=0NOX.diario.diario&from=120623&to=200715&";2020-07-16;"nox";"ppb";"./RV/539/Cal/0NOX/0NOX.diario.diario.ic";"120623";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0NOX/0NOX.diario.diario.ic&from=120623&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Óxidos de nitrógeno";"(NOX - ppb)";"0NOX";"Principio Detencion de quimioluminiscencia";2012-06-23;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/0NOX&macro=0NOX.horario.horario&from=120622&to=200716&";2020-07-16;"nox";"ppb";"./RV/539/Cal/0NOX/0NOX.horario.horario.ic";"120622";"200716";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0NOX/0NOX.horario.horario.ic&from=120622&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Hidrocarburos no metánicos";"(HCNM - ppm)";"NMHC";"Cromatógrafo de gases";2016-08-01;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/NMHC&macro=NMHC.diario.diario&from=160801&to=200715&";2020-07-16;"hc_nm";"ppm";"./RV/539/Cal/NMHC/NMHC.diario.diario.ic";"160801";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/NMHC/NMHC.diario.diario.ic&from=160801&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2016;2020;"08";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Hidrocarburos no metánicos";"(HCNM - ppm)";"NMHC";"Cromatógrafo de gases";2016-08-01;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/NMHC&macro=NMHC.horario.horario&from=160801&to=200716&";2020-07-16;"hc_nm";"ppm";"./RV/539/Cal/NMHC/NMHC.horario.horario.ic";"160801";"200716";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/NMHC/NMHC.horario.horario.ic&from=160801&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2020;"08";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Atenuación Beta";2019-07-10;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/PM10&macro=PM10.diario.diario&from=190710&to=200715&";2020-07-16;"mp10";"ug/m3N";"./RV/539/Cal/PM10/PM10.diario.diario.ic";"190710";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/PM10/PM10.diario.diario.ic&from=190710&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2019;2020;"07";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Atenuación Beta";2019-07-10;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/PM10&macro=PM10.horario.horario&from=190709&to=200716&";2020-07-16;"mp10";"ug/m3N";"./RV/539/Cal/PM10/PM10.horario.horario.ic";"190709";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/PM10/PM10.horario.horario.ic&from=190709&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2019;2020;"07";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Material particulado MP 2,5";"(MP 2,5 - µg/m3)";"PM25";"Atenuación Beta";2019-07-10;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/PM25&macro=PM25.diario.diario&from=190710&to=200715&";2020-07-16;"mp2.5";"ug/m3";"./RV/539/Cal/PM25/PM25.diario.diario.ic";"190710";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/PM25/PM25.diario.diario.ic&from=190710&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2019;2020;"07";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Material particulado MP 2,5";"(MP 2,5 - µg/m3)";"PM25";"Atenuación Beta";2019-07-10;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/PM25&macro=PM25.horario.horario&from=190709&to=200716&";2020-07-16;"mp2.5";"ug/m3";"./RV/539/Cal/PM25/PM25.horario.horario.ic";"190709";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/PM25/PM25.horario.horario.ic&from=190709&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2019;2020;"07";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Hidrocarburos totales";"(HCT - ppm)";"THCM";"Cromatografia";2014-03-30;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/THCM&macro=THCM.diario.diario&from=140330&to=200715&";2020-07-16;"hc_tot";"ppm";"./RV/539/Cal/THCM/THCM.diario.diario.ic";"140330";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/THCM/THCM.diario.diario.ic&from=140330&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2014;2020;"03";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Hidrocarburos totales";"(HCT - ppm)";"THCM";"Cromatografia";2014-03-30;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Cal/THCM&macro=THCM.horario.horario&from=140329&to=200716&";2020-07-16;"hc_tot";"ppm";"./RV/539/Cal/THCM/THCM.horario.horario.ic";"140329";"200716";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/THCM/THCM.horario.horario.ic&from=140329&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2014;2020;"03";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Dirección del viento";"Dirección del viento(Dir. viento - °)";"WDIR";"Veleta y potenciometro.";2012-06-22;2016-08-02;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Met/WDIR&macro=horario_003&from=120622&to=160802&";2020-07-16;"wd_3m";"°";"./RV/539/Met/WDIR/horario_003.ic";"120622";"160802";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Met/WDIR/horario_003.ic&from=120622&to=160802&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2016;"06";"08"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Dirección del viento";"Dirección del viento(Dir. viento - °)";"WDIR";"Veleta y potenciometro.";2016-08-01;2020-07-16;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Met/WDIR&macro=horario_010&from=160801&to=200716&";2020-07-16;"wd_10m";"°";"./RV/539/Met/WDIR/horario_010.ic";"160801";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Met/WDIR/horario_010.ic&from=160801&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2020;"08";"07"
"V";"/index.php/region/index/id/V";"Centro Quintero";TRUE;"/index.php/estacion/index/id/204";"Valparaíso";"Quintero";"262853 E 6369407 N";"19";NA;NA;"Velocidad del viento";"Velocidad del viento(Vel. viento - m/s)";"WSPD";"Cazoleta en Estrella y Switch magnético";2012-06-22;2020-07-16;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Centro Quintero&macropath=./RV/539/Met/WSPD&macro=horario_010&from=120622&to=200716&";2020-07-16;"ws_10m";"m/s";"./RV/539/Met/WSPD/horario_010.ic";"120622";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Met/WSPD/horario_010.ic&from=120622&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"06";"07"
"V";"/index.php/region/index/id/V";"Loncura";TRUE;"/index.php/estacion/index/id/208";"Valparaíso";"Quintero";"266226 E 6368689 N";"19";-71.4964200897907;-32.7949140997702;"Dióxido de azufre";"(SO2 - ppb)";"0001";"Fluorescencia ultravioleta";2012-01-02;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Loncura&macropath=./RV/547/Cal/0001&macro=0001.diario.diario&from=120102&to=200715&";2020-07-16;"so2";"ppb";"./RV/547/Cal/0001/0001.diario.diario.ic";"120102";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/547/Cal/0001/0001.diario.diario.ic&from=120102&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"01";"07"
"V";"/index.php/region/index/id/V";"Loncura";TRUE;"/index.php/estacion/index/id/208";"Valparaíso";"Quintero";"266226 E 6368689 N";"19";-71.4964200897907;-32.7949140997702;"Dióxido de azufre";"(SO2 - ppb)";"0001";"Fluorescencia ultravioleta";2012-01-02;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Loncura&macropath=./RV/547/Cal/0001&macro=0001.horario.horario&from=120101&to=200716&";2020-07-16;"so2";"ppb";"./RV/547/Cal/0001/0001.horario.horario.ic";"120101";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/547/Cal/0001/0001.horario.horario.ic&from=120101&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"01";"07"
"V";"/index.php/region/index/id/V";"Loncura";TRUE;"/index.php/estacion/index/id/208";"Valparaíso";"Quintero";"266226 E 6368689 N";"19";-71.4964200897907;-32.7949140997702;"Monóxido de nitrógeno";"(NO - µg/m3N)";"0002";"Quimiluminiscencia";2012-01-01;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Loncura&macropath=./RV/547/Cal/0002&macro=0002.diario.diario&from=120101&to=200715&";2020-07-16;"no";"ug/m3N";"./RV/547/Cal/0002/0002.diario.diario.ic";"120101";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/547/Cal/0002/0002.diario.diario.ic&from=120101&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"01";"07"
